Id,Source,Target,,,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
106,54,66,,,8512.198206,8483.342006,8454.485232,8425.62847,8454.485234,8483.342006,8512.198838,8541.055728,8569.91274,8598.770042,8569.912741,8541.05573,8512.198838,8483.342008,8454.485234,8425.628463,8454.485232,8483.342006,8512.198838,8541.05573,8569.912741,8598.770043,8569.912741,8541.055728,8512.198838,8483.342008,8454.485234,8425.62847,8454.485232,8483.342008,8512.198838,8541.055728,8569.91274,8598.770041,8569.912742,8541.055728,8512.198838,8483.342006,8454.485232,8425.628473,8454.485232,8483.342006,8512.198838,8541.055728,8569.912742,8598.770043,8569.912741,8541.05573,8512.198838
108,57,68,,,15586.96011,15534.1206,15481.27982,15428.43905,15481.27982,15534.1206,15586.96139,15639.80216,15692.64286,15745.48338,15692.64286,15639.80216,15586.96139,15534.1206,15481.27982,15428.43905,15481.27982,15534.1206,15586.96139,15639.80216,15692.64286,15745.48338,15692.64286,15639.80216,15586.96139,15534.1206,15481.27982,15428.43905,15481.27982,15534.1206,15586.96139,15639.80216,15692.64286,15745.48338,15692.64286,15639.80216,15586.96139,15534.1206,15481.27982,15428.43905,15481.27982,15534.1206,15586.96139,15639.80216,15692.64286,15745.48338,15692.64286,15639.80216,15586.96139
109,58,69,,,31191.17185,31085.43458,30979.69491,30873.95524,30979.69491,31085.43458,31191.17429,31296.91397,31402.65358,31508.39292,31402.65358,31296.91397,31191.17429,31085.43458,30979.69491,30873.95524,30979.69491,31085.43458,31191.17429,31296.91397,31402.65358,31508.39292,31402.65358,31296.91397,31191.17429,31085.43458,30979.69491,30873.95524,30979.69491,31085.43458,31191.17429,31296.91397,31402.65358,31508.39292,31402.65358,31296.91397,31191.17429,31085.43458,30979.69491,30873.95524,30979.69491,31085.43458,31191.17429,31296.91397,31402.65358,31508.39292,31402.65358,31296.91397,31191.17429
110,66,65,,,626.9009675,624.7757944,622.6511011,620.5264221,622.6511016,624.7757945,626.9005129,629.0252774,631.150136,633.2752327,631.1501354,629.0252766,626.900513,624.775795,622.6511016,620.5264223,622.6511011,624.7757946,626.9005129,629.0252772,631.1501356,633.2752323,631.1501345,629.0252772,626.9005135,624.775794,622.6511016,620.5264218,622.6511011,624.7757944,626.9005137,629.0252776,631.1501363,633.2752325,631.1501361,629.0252783,626.9005137,624.7757953,622.6511011,620.5264223,622.6511011,624.7757947,626.9005131,629.0252774,631.1501354,633.2752327,631.1501353,629.0252773,626.900513
111,67,66,,,2800.757335,2791.263605,2781.770515,2772.277458,2781.770515,2791.263605,2800.75674,2810.249972,2819.743395,2829.237305,2819.743395,2810.249972,2800.75674,2791.263605,2781.770517,2772.277458,2781.770517,2791.263606,2800.75674,2810.249973,2819.743395,2829.237304,2819.743394,2810.249972,2800.756741,2791.263605,2781.770515,2772.277459,2781.770515,2791.263605,2800.756742,2810.249972,2819.743395,2829.237306,2819.743394,2810.249972,2800.75674,2791.263605,2781.770517,2772.277458,2781.770515,2791.263604,2800.75674,2810.249972,2819.743394,2829.237305,2819.743395,2810.249972,2800.75674
112,68,67,,,5334.099396,5316.01826,5297.937567,5279.856915,5297.937567,5316.01826,5334.098997,5352.179827,5370.260849,5388.34236,5370.260848,5352.179826,5334.098997,5316.01826,5297.937567,5279.856915,5297.937567,5316.01826,5334.098996,5352.179828,5370.260849,5388.34236,5370.260848,5352.179826,5334.098997,5316.018261,5297.937567,5279.856915,5297.937567,5316.01826,5334.098997,5352.179826,5370.260848,5388.34236,5370.260848,5352.179827,5334.098996,5316.01826,5297.937567,5279.856915,5297.937567,5316.018258,5334.098996,5352.179827,5370.260849,5388.342361,5370.260848,5352.179826,5334.098997
113,69,68,,,23033.96703,22955.88398,22877.80012,22799.71628,22877.80012,22955.88398,23033.96793,23112.05192,23190.13605,23268.22049,23190.13605,23112.05192,23033.96793,22955.88398,22877.80012,22799.71628,22877.80012,22955.88398,23033.96793,23112.05192,23190.13605,23268.22049,23190.13605,23112.05192,23033.96793,22955.88398,22877.80012,22799.71628,22877.80012,22955.88398,23033.96793,23112.05192,23190.13605,23268.22049,23190.13605,23112.05192,23033.96792,22955.88398,22877.80012,22799.71628,22877.80012,22955.88398,23033.96793,23112.05192,23190.13605,23268.22049,23190.13605,23112.05192,23033.96793
114,65,70,,,7919.798722,7892.950861,7866.102423,7839.25401,7866.102423,7892.950864,7919.799301,7946.647749,7973.496207,8000.344662,7973.496207,7946.647749,7919.799305,7892.950861,7866.102423,7839.25401,7866.102423,7892.950861,7919.799301,7946.647749,7973.496206,8000.344662,7973.496206,7946.647749,7919.799301,7892.950861,7866.102423,7839.25401,7866.102423,7892.950861,7919.799305,7946.647749,7973.496206,8000.344661,7973.496207,7946.647749,7919.799301,7892.950864,7866.102423,7839.25401,7866.102423,7892.950861,7919.799301,7946.647749,7973.496205,8000.344662,7973.496207,7946.647749,7919.799305
115,66,112,,,10437.78039,10402.39645,10367.01167,10331.62688,10367.01167,10402.39645,10437.78126,10473.16608,10508.55093,10543.93582,10508.55093,10473.16608,10437.78126,10402.39645,10367.01167,10331.62688,10367.01167,10402.39645,10437.78126,10473.16608,10508.55093,10543.93582,10508.55093,10473.16608,10437.78126,10402.39645,10367.01167,10331.62688,10367.01167,10402.39645,10437.78126,10473.16608,10508.55093,10543.93582,10508.55093,10473.16608,10437.78126,10402.39645,10367.01167,10331.62688,10367.01167,10402.39645,10437.78126,10473.16608,10508.55093,10543.93582,10508.55093,10473.16608,10437.78126
116,94,75,,,2060.678379,2041.886467,2034.889431,2027.944413,2034.889431,2041.834443,2048.779459,2055.724474,2062.669489,2069.614505,2062.669489,2055.724476,2048.779459,2041.834442,2034.889431,2027.944413,2034.889431,2041.834442,2048.779459,2055.724474,2062.669489,2069.614505,2062.66949,2055.724474,2048.779459,2041.834442,2034.889431,2027.944413,2034.889431,2041.834442,2048.779458,2055.724475,2062.669489,2069.614506,2062.669489,2055.724474,2048.77946,2041.834443,2034.889431,2027.944413,2034.889431,2041.834443,2048.779459,2055.724474,2062.66949,2069.614505,2062.669489,2055.724475,2048.779459
118,74,73,,,30165.2496,30062.99179,29960.73257,29858.47337,29960.73257,30062.99179,30165.25105,30267.5103,30369.76962,30472.02897,30369.76962,30267.5103,30165.25105,30062.99179,29960.73257,29858.47337,29960.73257,30062.99179,30165.25105,30267.5103,30369.76962,30472.02897,30369.76962,30267.5103,30165.25105,30062.99179,29960.73257,29858.47337,29960.73257,30062.99178,30165.25105,30267.5103,30369.76962,30472.02897,30369.76962,30267.5103,30165.25105,30062.99179,29960.73257,29858.47337,29960.73257,30062.99178,30165.25105,30267.5103,30369.76962,30472.02897,30369.76962,30267.5103,30165.25105
119,69,74,,,55502.96042,55314.80853,55126.65338,54938.49831,55126.65338,55314.80853,55502.96375,55691.11902,55879.27434,56067.42973,55879.27434,55691.11903,55502.96375,55314.80853,55126.65338,54938.49831,55126.65338,55314.80853,55502.96375,55691.11902,55879.27434,56067.42973,55879.27434,55691.11903,55502.96375,55314.80852,55126.65338,54938.49831,55126.65338,55314.80852,55502.96375,55691.11902,55879.27434,56067.42973,55879.27434,55691.11903,55502.96375,55314.80852,55126.65338,54938.49831,55126.65338,55314.80853,55502.96375,55691.11903,55879.27434,56067.42973,55879.27434,55691.11902,55502.96375
120,71,70,,,9338.866366,9307.208101,9275.549271,9243.890442,9275.549271,9307.208101,9338.866948,9370.525799,9402.18465,9433.843505,9402.18465,9370.525799,9338.866948,9307.208101,9275.549271,9243.890442,9275.549271,9307.208101,9338.866948,9370.525798,9402.18465,9433.843507,9402.184648,9370.525799,9338.866948,9307.208101,9275.549271,9243.890442,9275.549271,9307.208101,9338.866948,9370.525799,9402.18465,9433.843505,9402.184648,9370.525799,9338.866948,9307.208101,9275.549271,9243.890442,9275.549271,9307.208101,9338.866948,9370.525799,9402.18465,9433.843507,9402.184648,9370.525798,9338.866948
121,72,71,,,26231.01184,26142.09044,26053.16761,25964.24482,26053.16761,26142.09044,26231.01327,26319.93616,26408.85906,26497.78201,26408.85906,26319.93616,26231.01327,26142.09044,26053.16761,25964.24482,26053.16761,26142.09044,26231.01327,26319.93616,26408.85906,26497.78201,26408.85906,26319.93616,26231.01327,26142.09044,26053.16761,25964.24482,26053.16761,26142.09044,26231.01327,26319.93616,26408.85906,26497.782,26408.85906,26319.93616,26231.01327,26142.09044,26053.16761,25964.24482,26053.16761,26142.09044,26231.01327,26319.93616,26408.85906,26497.782,26408.85906,26319.93616,26231.01327
122,73,72,,,28783.3501,28685.77669,28588.20186,28490.62705,28588.20186,28685.77669,28783.35154,28880.92641,28978.50132,29076.07626,28978.50132,28880.92641,28783.35154,28685.77669,28588.20186,28490.62705,28588.20186,28685.77669,28783.35154,28880.92641,28978.50131,29076.07626,28978.50131,28880.92641,28783.35154,28685.77669,28588.20186,28490.62705,28588.20186,28685.77669,28783.35154,28880.9264,28978.50131,29076.07626,28978.50131,28880.92641,28783.35154,28685.77669,28588.20186,28490.62705,28588.20186,28685.77669,28783.35154,28880.9264,28978.50132,29076.07626,28978.50132,28880.92641,28783.35154
126,82,83,,,4226.880785,4212.562778,4198.23351,4183.904101,4198.23351,4212.562778,4226.891822,4241.220471,4255.548355,4269.874416,4255.548357,4241.220471,4226.89182,4212.562777,4198.23351,4183.904101,4198.23351,4212.562777,4226.891821,4241.220472,4255.548357,4269.874415,4255.548357,4241.220473,4226.89182,4212.562777,4198.23351,4183.904101,4198.23351,4212.562779,4226.89182,4241.220472,4255.548357,4269.874416,4255.548357,4241.220473,4226.891822,4212.562778,4198.23351,4183.904101,4198.23351,4212.562778,4226.891822,4241.220472,4255.548357,4269.874415,4255.548357,4241.220473,4226.891822
127,81,82,,,14425.90904,14377.00553,14328.1005,14279.1954,14328.1005,14377.00553,14425.91043,14474.81511,14523.71932,14572.6224,14523.71932,14474.81511,14425.91044,14377.00553,14328.1005,14279.1954,14328.1005,14377.00553,14425.91043,14474.81511,14523.71932,14572.6224,14523.71932,14474.81511,14425.91043,14377.00553,14328.1005,14279.1954,14328.1005,14377.00553,14425.91043,14474.81511,14523.71932,14572.6224,14523.71932,14474.81511,14425.91044,14377.00553,14328.1005,14279.1954,14328.1005,14377.00553,14425.91044,14474.81511,14523.71932,14572.6224,14523.71932,14474.81511,14425.91043
128,80,81,,,31625.83536,31518.62496,31411.41118,31304.19721,31411.41118,31518.62496,31625.83832,31733.05103,31840.26235,31947.4703,31840.26235,31733.05102,31625.83832,31518.62496,31411.41118,31304.19721,31411.41118,31518.62496,31625.83832,31733.05103,31840.26235,31947.4703,31840.26235,31733.05102,31625.83832,31518.62496,31411.41118,31304.19721,31411.41118,31518.62496,31625.83832,31733.05103,31840.26235,31947.4703,31840.26235,31733.05102,31625.83832,31518.62496,31411.41118,31304.19721,31411.41118,31518.62496,31625.83832,31733.05103,31840.26236,31947.4703,31840.26235,31733.05103,31625.83832
129,76,74,,,88219.72675,87920.66786,87621.60424,87322.54081,87621.60424,87920.66786,88219.73152,88518.79531,88817.85911,89116.92305,88817.85911,88518.79531,88219.73152,87920.66786,87621.60424,87322.54081,87621.60424,87920.66786,88219.73152,88518.79531,88817.85911,89116.92304,88817.85911,88518.79531,88219.73152,87920.66786,87621.60424,87322.54081,87621.60424,87920.66786,88219.73152,88518.79531,88817.85911,89116.92303,88817.8591,88518.79531,88219.73152,87920.66786,87621.60424,87322.54081,87621.60424,87920.66786,88219.73152,88518.79531,88817.85911,89116.92304,88817.85911,88518.79531,88219.73152
130,79,80,,,51981.84181,51805.62089,51629.39125,51453.16109,51629.39125,51805.62089,51981.84963,52158.0767,52334.30029,52510.5151,52334.3003,52158.0767,51981.84965,51805.62089,51629.39125,51453.16109,51629.39125,51805.62089,51981.84963,52158.0767,52334.3003,52510.5151,52334.3003,52158.0767,51981.84963,51805.62089,51629.39125,51453.16109,51629.39125,51805.62089,51981.84963,52158.0767,52334.3003,52510.5151,52334.30029,52158.07671,51981.84965,51805.62089,51629.39125,51453.16109,51629.39125,51805.62089,51981.84965,52158.0767,52334.30029,52510.51509,52334.3003,52158.0767,51981.84963
131,76,79,,,25412.1306,25325.97047,25239.80162,25153.63298,25239.80162,25325.97047,25412.13954,25498.30892,25584.47878,25670.64965,25584.47878,25498.30891,25412.13954,25325.97047,25239.80162,25153.633,25239.80162,25325.97047,25412.13954,25498.30891,25584.47878,25670.64965,25584.47878,25498.30891,25412.13953,25325.97046,25239.80162,25153.633,25239.80162,25325.97046,25412.13954,25498.30891,25584.47878,25670.64965,25584.47878,25498.30892,25412.13954,25325.97046,25239.80162,25153.633,25239.80162,25325.97046,25412.13954,25498.30892,25584.47878,25670.64965,25584.47878,25498.30891,25412.13953
133,78,79,,,65762.46682,65539.53026,65316.58643,65093.64246,65316.58643,65539.53026,65762.47407,65985.41758,66208.3605,66431.30172,66208.3605,65985.41758,65762.47407,65539.53026,65316.58643,65093.64246,65316.58643,65539.53026,65762.47407,65985.41758,66208.3605,66431.30171,66208.3605,65985.41758,65762.47407,65539.53026,65316.58643,65093.64246,65316.58643,65539.53026,65762.47407,65985.41758,66208.3605,66431.30172,66208.3605,65985.41758,65762.47407,65539.53026,65316.58643,65093.64246,65316.58643,65539.53026,65762.47407,65985.41758,66208.3605,66431.30172,66208.3605,65985.41758,65762.47407
134,77,78,,,120652.509,120243.4882,119834.452,119425.4158,119834.452,120243.4882,120652.5247,121061.5611,121470.5976,121879.6335,121470.5976,121061.5611,120652.5247,120243.4882,119834.452,119425.4158,119834.452,120243.4882,120652.5247,121061.5612,121470.5976,121879.6335,121470.5976,121061.5611,120652.5247,120243.4882,119834.452,119425.4158,119834.452,120243.4882,120652.5247,121061.5611,121470.5976,121879.6335,121470.5976,121061.5611,120652.5247,120243.4882,119834.452,119425.4158,119834.452,120243.4882,120652.5247,121061.5611,121470.5976,121879.6335,121470.5976,121061.5611,120652.5247
135,77,76,,,121579.631,121167.4704,120755.2964,120343.1227,120755.2964,121167.4704,121579.6448,121991.8195,122403.9948,122816.1712,122403.9948,121991.8195,121579.6448,121167.4704,120755.2964,120343.1227,120755.2964,121167.4704,121579.6448,121991.8195,122403.9948,122816.1712,122403.9948,121991.8195,121579.6448,121167.4704,120755.2964,120343.1227,120755.2964,121167.4704,121579.6448,121991.8195,122403.9948,122816.1712,122403.9948,121991.8195,121579.6448,121167.4704,120755.2964,120343.1227,120755.2964,121167.4704,121579.6448,121991.8195,122403.9948,122816.1712,122403.9948,121991.8195,121579.6448
136,110,77,,,244684.5563,243855.0618,243025.5383,242196.015,243025.5383,243855.0618,244684.5857,245514.1101,246343.6351,247173.1605,246343.6351,245514.1101,244684.5857,243855.0618,243025.5383,242196.015,243025.5383,243855.0618,244684.5857,245514.1101,246343.6351,247173.1605,246343.6351,245514.1101,244684.5857,243855.0618,243025.5383,242196.015,243025.5383,243855.0618,244684.5857,245514.1101,246343.6351,247173.1605,246343.6351,245514.1102,244684.5857,243855.0618,243025.5383,242196.015,243025.5383,243855.0618,244684.5857,245514.1101,246343.6351,247173.1605,246343.6351,245514.1101,244684.5857
137,83,84,,,1916.558693,1910.072482,1903.574812,1897.077001,1903.574812,1910.07248,1916.569925,1923.066975,1929.563259,1936.057719,1929.563259,1923.066975,1916.569923,1910.072481,1903.574813,1897.077001,1903.574812,1910.072481,1916.569924,1923.066975,1929.563259,1936.057719,1929.56326,1923.066975,1916.569923,1910.07248,1903.574812,1897.077002,1903.574812,1910.07248,1916.569923,1923.066976,1929.56326,1936.05772,1929.563259,1923.066975,1916.569923,1910.072481,1903.574812,1897.077001,1903.574813,1910.072481,1916.569923,1923.066975,1929.563259,1936.057719,1929.56326,1923.066975,1916.569925
138,82,86,,,2962.442936,2952.386672,2942.341712,2932.296821,2942.341712,2952.386672,2962.431733,2972.476955,2982.52248,2992.568703,2982.52248,2972.476955,2962.431732,2952.386673,2942.341712,2932.296821,2942.341711,2952.386673,2962.431733,2972.476955,2982.52248,2992.568702,2982.52248,2972.476955,2962.431732,2952.386673,2942.341712,2932.296821,2942.341712,2952.386673,2962.431732,2972.476955,2982.52248,2992.568703,2982.52248,2972.476955,2962.431732,2952.386673,2942.341712,2932.296821,2942.341712,2952.386673,2962.431732,2972.476955,2982.52248,2992.568703,2982.522479,2972.476956,2962.431732
139,81,87,,,13455.66807,13410.05358,13364.43725,13318.82077,13364.43725,13410.05357,13455.66965,13501.28527,13546.89999,13592.51246,13546.89999,13501.28527,13455.66965,13410.05358,13364.43725,13318.82077,13364.43725,13410.05357,13455.66965,13501.28527,13546.89999,13592.51246,13546.89999,13501.28527,13455.66965,13410.05357,13364.43725,13318.82077,13364.43725,13410.05358,13455.66965,13501.28527,13546.89999,13592.51246,13546.89999,13501.28527,13455.66965,13410.05358,13364.43725,13318.82077,13364.43725,13410.05358,13455.66965,13501.28527,13546.89999,13592.51246,13546.89999,13501.28527,13455.66965
140,85,26,,,29561.68957,29461.4777,29361.2653,29261.05306,29361.2653,29461.4777,29561.69045,29661.90374,29762.11807,29862.335,29762.11807,29661.90374,29561.69045,29461.4777,29361.2653,29261.05306,29361.2653,29461.4777,29561.69045,29661.90374,29762.11807,29862.335,29762.11807,29661.90374,29561.69045,29461.4777,29361.2653,29261.05306,29361.2653,29461.4777,29561.69045,29661.90374,29762.11807,29862.335,29762.11807,29661.90374,29561.69045,29461.4777,29361.2653,29261.05306,29361.2653,29461.4777,29561.69045,29661.90374,29762.11807,29862.335,29762.11807,29661.90374,29561.69045
141,86,84,,,2916.056661,2906.19361,2896.30933,2886.424859,2896.309329,2906.19361,2916.07758,2925.961021,2935.84344,2945.723449,2935.843441,2925.961021,2916.077579,2906.19361,2896.309329,2886.424859,2896.30933,2906.19361,2916.077579,2925.961022,2935.843442,2945.723449,2935.843442,2925.961021,2916.07758,2906.19361,2896.30933,2886.424859,2896.309329,2906.19361,2916.07758,2925.961022,2935.843442,2945.723449,2935.843442,2925.961022,2916.07758,2906.19361,2896.309329,2886.424859,2896.30933,2906.19361,2916.07758,2925.961021,2935.843442,2945.723448,2935.843443,2925.961021,2916.07758
142,87,86,,,8126.884106,8099.320834,8071.770023,8044.219455,8071.770023,8099.320832,8126.872019,8154.423862,8181.977006,8209.533435,8181.977006,8154.42386,8126.872019,8099.320832,8071.770023,8044.219455,8071.770023,8099.320832,8126.872019,8154.423862,8181.977008,8209.533435,8181.977006,8154.423862,8126.872019,8099.320832,8071.770023,8044.219455,8071.770023,8099.320832,8126.872019,8154.423862,8181.977006,8209.533435,8181.977006,8154.423862,8126.872019,8099.320834,8071.770023,8044.219455,8071.770023,8099.320834,8126.872019,8154.42386,8181.977006,8209.533434,8181.977005,8154.423862,8126.872019
143,84,88,,,699.3111306,696.973212,694.6024657,692.2313838,694.6024662,696.9732126,699.3434255,701.7127187,704.0802223,706.4434875,704.0802237,701.7127197,699.3434259,696.9732124,694.602466,692.2313845,694.6024662,696.9732122,699.3434247,701.7127191,704.0802232,706.4434884,704.0802227,701.71272,699.3434257,696.9732122,694.6024653,692.231384,694.6024657,696.9732122,699.3434265,701.7127187,704.080222,706.4434906,704.0802231,701.7127186,699.3434262,696.9732126,694.6024662,692.2313829,694.6024655,696.9732117,699.3434258,701.7127186,704.0802237,706.4434887,704.0802225,701.7127186,699.3434259
144,90,88,,,3522.886171,3510.963205,3499.021491,3487.079743,3499.021491,3510.963205,3522.904866,3534.846429,3546.787786,3558.728561,3546.787785,3534.846429,3522.904866,3510.963205,3499.021491,3487.079742,3499.021491,3510.963205,3522.904866,3534.846429,3546.787786,3558.728561,3546.787786,3534.846429,3522.904865,3510.963205,3499.021491,3487.079743,3499.021491,3510.963205,3522.904866,3534.846431,3546.787786,3558.728561,3546.787785,3534.846429,3522.904865,3510.963205,3499.021491,3487.079742,3499.021491,3510.963205,3522.904866,3534.846431,3546.787786,3558.72856,3546.787786,3534.84643,3522.904866
145,89,24,,,5892.760389,5872.784231,5852.813482,5832.842939,5852.813484,5872.784229,5892.755311,5912.72702,5932.700019,5952.676346,5932.700019,5912.72702,5892.75531,5872.784231,5852.813482,5832.842939,5852.813484,5872.784229,5892.755311,5912.727019,5932.700019,5952.676347,5932.700019,5912.727019,5892.75531,5872.784232,5852.813482,5832.842939,5852.813482,5872.784231,5892.75531,5912.727019,5932.700019,5952.676346,5932.700018,5912.727021,5892.755311,5872.784231,5852.813484,5832.842939,5852.813482,5872.784229,5892.75531,5912.72702,5932.700019,5952.676347,5932.700019,5912.727021,5892.75531
146,86,90,,,354.3537076,353.1016819,351.8949869,350.6887941,351.8949867,353.1016819,354.309159,355.5179805,356.7294276,357.9472712,356.7294297,355.5179803,354.3091577,353.1016812,351.894987,350.6887937,351.8949875,353.1016811,354.3091582,355.517979,356.7294311,357.9472741,356.7294294,355.5179807,354.3091589,353.1016806,351.894987,350.6887936,351.8949877,353.1016814,354.3091592,355.5179798,356.7294301,357.9472721,356.7294284,355.5179795,354.3091584,353.1016818,351.8949867,350.6887945,351.8949875,353.1016809,354.3091588,355.5179787,356.7294306,357.9472734,356.729429,355.5179804,354.3091584
147,91,90,,,9019.695719,8989.126225,8958.551756,8927.977087,8958.551756,8989.126225,9019.700401,9050.274026,9080.846601,9111.416554,9080.846602,9050.274026,9019.700399,8989.126227,8958.551752,8927.977087,8958.551756,8989.126225,9019.700401,9050.274028,9080.846602,9111.416553,9080.846602,9050.274026,9019.700399,8989.126227,8958.551756,8927.977084,8958.551752,8989.126225,9019.700401,9050.274028,9080.846602,9111.416554,9080.846602,9050.274026,9019.700401,8989.126225,8958.551756,8927.977087,8958.551756,8989.126225,9019.700399,9050.274026,9080.846602,9111.416553,9080.846602,9050.274028,9019.700399
148,87,91,,,1298.212554,1293.800251,1289.401366,1285.002867,1289.401366,1293.800251,1298.199762,1302.600376,1307.003206,1311.411566,1307.003205,1302.600376,1298.199762,1293.800251,1289.401366,1285.002868,1289.401366,1293.800251,1298.199762,1302.600376,1307.003205,1311.411566,1307.003206,1302.600376,1298.199762,1293.800251,1289.401366,1285.002868,1289.401366,1293.800251,1298.199762,1302.600376,1307.003205,1311.411567,1307.003206,1302.600376,1298.199762,1293.800251,1289.401366,1285.002867,1289.401366,1293.800251,1298.199762,1302.600376,1307.003206,1311.411566,1307.003205,1302.600375,1298.199762
149,91,98,,,12798.38592,12754.99485,12711.61309,12668.23151,12711.61309,12754.99485,12798.37693,12841.75957,12885.14338,12928.53009,12885.14338,12841.75957,12798.37693,12754.99485,12711.61309,12668.23151,12711.61309,12754.99485,12798.37693,12841.75958,12885.14338,12928.53009,12885.14338,12841.75957,12798.37692,12754.99485,12711.61309,12668.23151,12711.61309,12754.99485,12798.37693,12841.75957,12885.14338,12928.53009,12885.14338,12841.75957,12798.37693,12754.99485,12711.61309,12668.23151,12711.61309,12754.99485,12798.37693,12841.75957,12885.14338,12928.53009,12885.14338,12841.75957,12798.37693
150,100,98,,,26369.317,26279.92918,26190.54222,26101.15555,26190.54221,26279.92919,26369.3165,26458.7045,26548.09397,26637.48734,26548.09397,26458.7045,26369.3165,26279.92918,26190.54221,26101.15555,26190.54222,26279.92918,26369.3165,26458.7045,26548.09397,26637.48734,26548.09397,26458.7045,26369.3165,26279.92918,26190.54222,26101.15555,26190.54222,26279.92918,26369.3165,26458.7045,26548.09397,26637.48734,26548.09398,26458.7045,26369.3165,26279.92919,26190.54221,26101.15555,26190.54222,26279.92918,26369.3165,26458.7045,26548.09397,26637.48734,26548.09397,26458.7045,26369.3165
151,113,100,,,4222.451313,4208.14346,4193.842556,4179.541959,4193.842556,4208.143461,4222.444904,4236.747349,4251.051884,4265.36183,4251.051883,4236.74735,4222.444904,4208.14346,4193.842556,4179.541959,4193.842556,4208.14346,4222.444904,4236.747349,4251.051883,4265.361831,4251.051883,4236.747349,4222.444904,4208.14346,4193.842556,4179.541959,4193.842556,4208.14346,4222.444904,4236.747349,4251.051884,4265.36183,4251.051882,4236.747349,4222.444904,4208.143461,4193.842556,4179.541959,4193.842556,4208.14346,4222.444904,4236.747348,4251.051882,4265.36183,4251.051882,4236.747349,4222.444904
152,104,100,,,30372.43031,30269.4807,30166.52928,30063.5765,30166.52929,30269.4807,30372.43004,30475.37557,30578.31361,30681.2327,30578.31361,30475.37557,30372.43004,30269.4807,30166.52928,30063.5765,30166.52929,30269.4807,30372.43004,30475.37559,30578.31361,30681.2327,30578.31361,30475.37557,30372.43004,30269.4807,30166.52928,30063.5765,30166.52928,30269.4807,30372.43004,30475.37557,30578.31361,30681.2327,30578.31361,30475.37557,30372.43004,30269.4807,30166.52928,30063.5765,30166.52929,30269.4807,30372.43004,30475.37559,30578.31361,30681.2327,30578.31361,30475.37557,30372.43004
153,79,104,,,31045.08797,30939.83451,30834.57069,30729.30751,30834.57067,30939.83451,31045.09943,31150.3661,31255.6361,31360.91416,31255.63611,31150.36609,31045.09944,30939.83451,30834.57067,30729.30751,30834.57067,30939.83451,31045.09944,31150.36609,31255.6361,31360.91416,31255.63611,31150.36609,31045.09944,30939.83451,30834.57067,30729.30751,30834.57067,30939.83451,31045.09944,31150.36609,31255.63611,31360.91416,31255.63611,31150.36609,31045.09944,30939.83451,30834.57067,30729.30751,30834.57067,30939.83451,31045.09944,31150.3661,31255.63611,31360.91416,31255.63611,31150.36609,31045.09944
154,105,104,,,19359.69323,19294.07053,19228.44688,19162.82264,19228.44688,19294.07053,19359.6932,19425.31418,19490.93177,19556.54079,19490.93177,19425.31418,19359.6932,19294.07053,19228.44688,19162.82264,19228.44688,19294.07053,19359.6932,19425.31418,19490.93177,19556.54079,19490.93177,19425.31418,19359.6932,19294.07053,19228.44688,19162.82264,19228.44688,19294.07053,19359.6932,19425.31418,19490.93177,19556.54079,19490.93177,19425.31418,19359.6932,19294.07053,19228.44688,19162.82264,19228.44688,19294.07053,19359.6932,19425.31418,19490.93177,19556.54079,19490.93177,19425.31418,19359.6932
155,103,105,,,25127.27033,25042.0834,24956.89267,24871.70228,24956.89267,25042.0834,25127.27466,25212.46671,25297.66033,25382.85755,25297.66033,25212.46671,25127.27466,25042.0834,24956.89267,24871.70228,24956.89267,25042.0834,25127.27466,25212.46671,25297.66033,25382.85755,25297.66033,25212.46671,25127.27466,25042.0834,24956.89267,24871.70228,24956.89267,25042.0834,25127.27466,25212.46671,25297.66033,25382.85755,25297.66033,25212.46671,25127.27466,25042.0834,24956.89267,24871.70228,24956.89267,25042.0834,25127.27466,25212.46671,25297.66033,25382.85755,25297.66033,25212.46671,25127.27466
156,78,103,,,51732.23397,51556.85415,51381.46615,51206.07833,51381.46615,51556.85415,51732.24242,51907.631,52083.02011,52258.41036,52083.02011,51907.631,51732.24242,51556.85415,51381.46615,51206.07833,51381.46615,51556.85415,51732.24242,51907.631,52083.02011,52258.41036,52083.02011,51907.631,51732.24242,51556.85415,51381.46615,51206.07833,51381.46615,51556.85415,51732.24242,51907.631,52083.02011,52258.41036,52083.02011,51907.631,51732.24242,51556.85415,51381.46615,51206.07833,51381.46615,51556.85415,51732.24242,51907.631,52083.02011,52258.41036,52083.02011,51907.631,51732.24242
157,88,92,,,2812.844899,2803.258527,2793.723388,2784.188614,2793.723388,2803.258527,2812.794254,2822.330995,2831.869736,2841.413297,2831.869737,2822.330993,2812.794253,2803.258526,2793.723387,2784.188614,2793.723387,2803.258527,2812.794253,2822.330997,2831.869737,2841.413296,2831.869737,2822.330995,2812.794253,2803.258527,2793.723387,2784.188613,2793.723386,2803.258527,2812.794253,2822.330997,2831.869737,2841.413297,2831.869736,2822.330997,2812.794253,2803.258527,2793.723389,2784.188614,2793.723388,2803.258527,2812.794253,2822.330996,2831.869737,2841.413296,2831.869737,2822.330996,2812.794253
