Id,Source,Target,Weight,Unnamed: 4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
103,110,64,1.1114061,,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061,-1.1114061
104,110,59,0.013193992,,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829,0.013193829
105,52,65,0.023675561,,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563,-0.023675563
106,54,66,0.00369,,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369,-0.00369
108,57,68,0.018318001,,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001,0.018318001
109,58,69,0.010929018,,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894,0.01092894
110,66,65,0.015232983,,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061,0.015233061
111,67,66,0.002423266,,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327,-0.002423327
112,68,67,0.02028625,,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387,0.020286387
113,69,68,0.004078505,,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597,0.004078597
114,65,70,0.0148711,,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137,-0.01487137
115,66,112,0.013257582,,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964,0.013257964
116,94,75,0.036832586,,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259,-0.03683259
118,74,73,0.006286831,,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097,0.006286097
119,69,74,0.031324416,,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406,0.03132406
120,71,70,0.011375043,,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262,-0.011375262
121,72,71,0.026730971,,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088,0.02673088
122,73,72,0.01553136,,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448,-0.015531448
126,82,83,0.06336799,,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985,0.063367985
127,81,82,0.074935995,,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599,0.07493599
128,80,81,0.022847272,,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285,-0.022847285
129,76,74,0.090677835,,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835,0.090677835
130,79,80,0.01186556,,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561,0.011865561
131,76,79,0.06709415,,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155,-0.067094155
133,78,79,0.11641361,,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361,0.11641361
134,77,78,0.121373616,,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616,0.121373616
135,77,76,0.1261356,,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356,0.1261356
136,110,77,0.11738347,,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347,0.11738347
137,83,84,0.1887854,,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854,0.1887854
138,82,86,0.07289838,,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839,0.07289839
139,81,87,0.10885902,,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902,0.10885902
140,85,26,0.034151424,,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143,0.03415143
141,86,84,0.06469359,,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585,0.064693585
142,87,86,0.06544142,,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144,0.06544144
143,84,88,0.10537561,,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561,0.10537561
144,90,88,0.055921588,,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158,0.05592158
145,89,24,0.04112634,,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344,0.041126344
146,86,90,0.04175621,,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194,0.041756194
147,91,90,0.024444483,,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446,0.024444446
148,87,91,0.029291015,,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028,0.029291028
149,91,98,0.022896025,,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005,0.022896005
150,100,98,0.011167014,,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046,0.011167046
151,113,100,0.021319745,,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792,0.021319792
152,104,100,0.050765418,,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544,0.05076544
