Source,Target,Diff1,Diff2,Diff3,Diff4,Diff5,Diff6,Diff7,Diff8,Diff9,Diff10,Diff11,Diff12,Diff13,Diff14,Diff15,Diff16,Diff17,Diff18,Diff19,Diff20,Diff21,Diff22,Diff23,Diff24,Diff25,Diff26,Diff27,Diff28,Diff29,Diff30,Diff31,Diff32,Diff33,Diff34,Diff35,Diff36,Diff37,Diff38,Diff39,Diff40,Diff41,Diff42,Diff43,Diff44,Diff45,Diff46,Diff47,Diff48,Diff49,Diff50,Diff51,Diff52,Diff53,Diff54,Diff55,Diff56,Diff57,Diff58,Diff59,Diff60,Diff61,Diff62,Diff63,Diff64,Diff65,Diff66,Diff67,Diff68,Diff69,Diff70,Diff71,Diff72,Diff73,Diff74,Diff75,Diff76,Diff77,Diff78,Diff79,Diff80,Diff81,Diff82,Diff83,Diff84,Diff85,Diff86,Diff87,Diff88,Diff89,Diff90,Diff91,Diff92,Diff93,Diff94,Diff95,Diff96,Diff97,Diff98,Diff99,Diff100,Diff101,Diff102,Diff103,Diff104,Diff105,Diff106,Diff107,Diff108,Diff109,Diff110,Diff111,Diff112,Diff113
73,72,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,-0.08576,0.14424,0.14424,0.14299,0.14299,0.14301,0.14301,0.14303,0.14302,0.14302,0.14305,0.14305,0.14305,0.14376,0.14306,0.14241,0.14159,0.14121,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.14424,0.24424,0.00424,0.23424,0.21424,0.20424,0.19424,0.16424,0.12424,0.13424,0.00424,0.00424,0.00424,0.00424,0.25424,0.25424,0.22424,0.19424,0.10424,0.29424,0.23424,0.60424,-0.30281,-0.14488,0,-0.09337,-0.05051,-0.07477,-0.08548,-0.08356,-0.08265,-0.08324,-0.08323,-0.08323,0.14306,-0.08323,-0.08324,-0.08323,0.14303,-0.08323,-0.08576,-0.08576,-0.0832,0,-0.08319,-0.08316,-0.08318,-0.08318,-0.08304,-0.08318,-0.08275,-0.08236,-0.08095,-0.08283,-0.08239,0,0,0,0,0,0.14318,0.28626,-0.08326
82,83,0.01512,0.01512,-0.00488,0.01512,-0.00488,0.01512,0.01512,0.01512,0.01512,0.01512,0.01512,0.01512,-0.00488,0.01512,0.01512,0.01339,0.01344,0.01395,0.01429,0.01484,0.01499,0.01517,0.01576,0.01617,0.01698,-0.00064,0.01982,0.0221,0.02584,0.02783,0.03512,0.02512,0.02512,0.02512,0.01512,0.01512,0.01512,0.01512,0.01512,0.01512,0.01512,0.01512,0.01512,0.02512,0.03512,-0.00488,0.03512,0.03512,0.01512,0.01512,0.01512,0.18512,0.00512,-0.01488,-0.00488,0.07512,-0.00488,0.00512,0.02512,0.02512,0.00512,0.00512,0.00512,0.00512,0.10512,0.12512,0.16512,-0.00488,0.00512,-0.00488,-0.00488,0.13512,-0.00534,-0.0023,0.00246,0.0098,0.00442,0.0038,-0.00203,-0.02636,-0.07803,-0.22426,0.39704,0.39704,0.01899,0.04344,0.00911,0.11381,0.01625,0.05211,0.04512,0.09512,0.08428,0.00248,0.07503,0.06161,0.06034,0.06034,0.03188,-0.00065,0.02414,0.01983,0.01684,0.01891,0.01942,0.00245,0.00256,0.00252,0.00249,0.00279,0.01821,-0.0006,0.01001
81,82,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00088,-0.00088,-0.00085,-0.00083,-0.0008,-0.00079,-0.00079,-0.00076,-0.00074,-0.0007,-0.00555,-0.00059,-0.00051,-0.0004,-0.00034,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,-0.00402,0.00598,-0.00402,-0.00402,0.02598,-0.00402,-0.04402,-0.00402,-0.00402,0.00598,0.00598,0.00598,0.00598,-0.00402,-0.00402,-0.00402,-0.00402,0.03598,-0.00402,-0.00402,0.01598,-0.00573,-0.00589,0.00176,-0.0035,0.00357,0.00912,-0.00974,-0.08041,-0.2117,0.32238,0.27329,0.27329,-0.00062,0.23377,0.15886,0.2532,-0.00074,0.22939,0.17598,0.22598,0.20268,0.00176,0.18777,0.15872,0.16245,0.16245,0.08455,0.04176,0.06326,0.05176,0.04331,0.04959,0.05081,0.00176,0.00178,0.00177,0.00176,0.00182,-0.00065,-0.00553,0.02541
80,81,-0.00517,-0.00517,-0.01517,-0.00517,-0.01517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.01517,-0.00517,-0.00517,-0.00663,-0.00665,-0.00671,-0.00676,-0.00684,-0.00686,-0.00688,-0.00698,-0.00705,-0.00718,-0.01169,-0.00772,-0.00816,-0.009,-0.00952,-0.01517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.00517,-0.01517,-0.00517,-0.01517,-0.01517,-0.00517,-0.00517,-0.00517,0.01483,0.00483,-0.00517,-0.00517,0.05483,-0.01517,-0.06517,-0.00517,-0.00517,0.00483,0.00483,0.00483,0.00483,-0.03517,-0.02517,0.01483,-0.01517,0.07483,-0.01517,-0.01517,-0.00517,-0.01248,-0.01419,0.00252,-0.01162,0.00576,0.01977,-0.02062,-0.17293,0.59137,0.46074,0.44901,0.44901,-0.00755,0.44053,0.45473,0.44149,-0.00706,0.43819,0.42483,0.42483,0.39756,0.00252,0.37769,0.32709,0.34379,0.34379,0.18007,0.12261,0.13595,0.1119,0.09374,0.10766,0.10994,0.00251,0.00254,0.00253,0.00252,0.00258,-0.00741,-0.01417,0.05752
76,74,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,-0.2761,0.4739,0.4739,0.4728,0.4728,0.4728,0.4728,0.4729,0.4729,0.4729,0.4729,0.4729,0.4729,0.4743,0.473,0.4708,0.4681,0.4669,0.4839,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4739,0.4839,0.4939,0.4839,0.4839,0.4739,0.4739,0.4739,0.5439,0.0039,0.5439,0.5439,0.5339,0.5339,0.5239,0.4239,0.4439,0.0039,0.0039,0.0039,0.0039,0.5439,0.5439,0.5439,0.5439,0.5439,0.5439,0.5439,0.5639,0.5691,0.577,0,-0.3086,-0.1669,-0.2471,-0.2825,-0.2762,-0.2743,-0.2751,-0.2751,-0.2751,0.473,-0.2751,-0.2751,-0.2751,0.4729,-0.2751,-0.2761,-0.2761,-0.275,0,-0.2749,-0.2748,-0.2749,-0.2749,-0.2744,-0.2749,-0.2735,-0.2722,-0.2675,-0.2738,-0.2723,0,0,0,0,0,0.4734,0.5457,-0.2752
79,80,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,0.5169,-0.0231,-0.0231,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0271,-0.0244,-0.0243,-0.0243,-0.0243,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0231,-0.0031,-0.0331,-0.0331,-0.0231,-0.0331,-0.0431,-0.0231,-0.0231,-0.0031,-0.0031,-0.0031,-0.0031,-0.0331,-0.0331,-0.0231,-0.0331,-0.0131,-0.0331,-0.0331,-0.0331,-0.0319,-0.0326,0.0005,-0.0393,0.0093,0.0573,-0.0552,0.5686,0.5214,0.5027,0.5008,0.5008,-0.0244,0.4996,0.5021,0.4997,-0.0243,0.4992,0.4969,0.4969,0.4922,0.0005,0.4893,0.4777,0.4845,0.4845,0.4388,0.4669,0.3636,0.3188,0.2692,0.3195,0.3165,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0244,-0.031,0.4903
76,79,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,0.59854,-0.20146,-0.20146,-0.19772,-0.19772,-0.19774,-0.19775,-0.19778,-0.19778,-0.19778,-0.1978,-0.1978,-0.1978,-0.19971,-0.19784,-0.19694,-0.1958,-0.19529,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.21146,-0.20146,-0.20146,-0.20146,-0.20146,-0.20146,-0.23146,-0.00146,-0.23146,-0.23146,-0.22146,-0.22146,-0.22146,-0.18146,-0.19146,-0.00146,-0.00146,-0.00146,-0.00146,-0.23146,-0.23146,-0.23146,-0.23146,-0.23146,-0.23146,-0.23146,-0.23146,-0.23938,-0.24272,1.00E-05,-0.31752,0.06982,0.45746,0.62781,0.60028,0.59581,0.59585,0.59573,0.59573,-0.19784,0.59567,0.59585,0.59566,-0.19778,0.59564,0.59854,0.59854,0.59522,1.00E-05,0.59507,0.59442,0.59484,0.59484,0.59224,0.59431,0.58722,0.58057,0.55798,0.58821,0.58115,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,-0.19801,-0.22965,0.59567
78,79,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.2029,0.1429,0.1429,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1407,0.1413,0.1407,0.1398,0.1394,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1629,0.0029,0.1629,0.1629,0.1629,0.1629,0.1529,0.1229,0.1329,0.0029,0.0029,0.0029,0.0029,0.1629,0.1629,0.1629,0.1629,0.1629,0.1629,0.1629,0.1629,0.1691,0.1714,0.0002,0.2267,-0.0497,-0.3265,0.3128,0.2182,0.2077,0.2037,0.2033,0.2033,0.1413,0.203,0.2036,0.203,0.1413,0.2029,0.2029,0.2029,0.2014,0.0002,0.2008,0.198,0.1997,0.1997,0.1887,0.1966,0.1687,0.143,0.0571,0.1716,0.1451,0.0002,0.0002,0.0002,0.0002,0.0002,0.1414,0.162,0.2016
77,78,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.4606,0.2006,0.2006,0.1977,0.1977,0.1978,0.1978,0.1978,0.1978,0.1978,0.1978,0.1978,0.1978,0.1988,0.1978,0.197,0.1958,0.1953,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2106,0.2006,0.2006,0.2006,0.2006,0.2006,0.2306,0.0006,0.2306,0.2306,0.2206,0.2206,0.2206,0.1806,0.1906,0.0006,0.0006,0.0006,0.0006,0.2306,0.2306,0.2306,0.2306,0.2306,0.2306,0.2306,0.2306,0.2385,0.2419,-1.00E-04,0.3176,-0.0699,0.6144,0.4385,0.4623,0.4656,0.4658,0.4659,0.4659,0.1978,0.466,0.4659,0.466,0.1978,0.466,0.4706,0.4706,0.4665,-1.00E-04,0.4666,0.4675,0.467,0.467,0.4703,0.4681,0.4761,0.4834,0.5074,0.4755,0.4828,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,0.198,0.2288,0.4667
77,76,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.3195,0.2795,0.2795,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.2751,0.2751,0.2751,0.2756,0.2751,0.2739,0.2723,0.2715,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2795,0.2895,0.2795,0.2795,0.2795,0.2795,0.2795,0.3195,-0.0005,0.3195,0.3095,0.3095,0.3095,0.3095,0.2495,0.2595,-0.0005,-0.0005,-0.0005,-0.0005,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3195,0.3295,0.3307,0.3353,1.00E-04,0.4414,-0.0971,0.2106,0.3455,0.3243,0.3226,0.321,0.3209,0.3209,0.2751,0.3209,0.321,0.3209,0.2751,0.3208,0.3195,0.3195,0.3205,1.00E-04,0.3204,0.3198,0.3202,0.3202,0.318,0.3197,0.314,0.3086,0.2906,0.3147,0.3091,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.2754,0.3172,0.3208
110,77,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.7922,0.4722,0.4722,0.4727,0.4727,0.4728,0.4728,0.4729,0.4729,0.4729,0.4729,0.4729,0.4729,0.4746,0.473,0.4708,0.4681,0.4669,0.4822,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4722,0.4822,0.4922,0.4822,0.4822,0.4722,0.4722,0.4722,0.5422,0.0022,0.5422,0.5422,0.5422,0.5422,0.5322,0.4222,0.4422,0.0022,0.0022,0.0022,0.0022,0.5422,0.5422,0.5422,0.5422,0.5522,0.5422,0.5422,0.5622,0.5694,0.5773,0,0.759,0.921,0.825,0.784,0.7867,0.7882,0.7868,0.7868,0.7868,0.473,0.7869,0.7869,0.7868,0.4729,0.7869,0.7822,0.7822,0.787,0,0.7871,0.7873,0.7871,0.7871,0.7884,0.7878,0.7901,0.7921,0.798,0.7902,0.7919,0,0,0,0,0,0.4734,0.546,0.7876
83,84,0.019167,0.019167,-0.000833,0.019167,-0.000833,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,-0.000833,0.019167,0.009167,0.013466,0.01352,0.014031,0.014377,0.01494,0.015085,0.01527,0.015862,0.016278,0.017105,-0.000591,0.019988,0.022297,0.026104,0.028138,0.029167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.019167,0.029167,0.029167,-0.010833,0.029167,0.029167,0.019167,0.019167,0.019167,0.189167,-0.000833,-0.010833,-0.000833,0.079167,-0.000833,-0.000833,0.029167,0.029167,-0.000833,-0.000833,-0.000833,-0.000833,0.099167,0.119167,0.169167,-0.010833,0.009167,-0.000833,-0.000833,0.129167,-0.005278,-0.002258,0.002437,0.009848,0.004406,0.003817,-0.001997,-0.026299,-0.079047,-0.226813,-0.668262,-0.668262,0.019136,0.042389,0.010621,0.28237,0.016364,0.052519,0.049167,0.089167,0.084312,0.002461,0.075051,0.061607,0.060356,0.060356,0.031853,0.00034,0.024081,0.019808,0.016863,0.018915,0.019433,0.002429,0.002545,0.002502,0.002468,0.002768,0.018351,-0.000556,0.010064
82,86,-0.01689,-0.01689,-0.00689,-0.01689,-0.00689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.00689,-0.01689,-0.01689,-0.014313,-0.014362,-0.014821,-0.015133,-0.015639,-0.015771,-0.015937,-0.016471,-0.016847,-0.017596,-0.004665,-0.02021,-0.022287,-0.025697,-0.02749,-0.02689,-0.02689,-0.02689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.01689,-0.02689,-0.02689,0.00311,-0.02689,-0.02689,-0.01689,-0.01689,-0.01689,-0.17689,0.00311,0.01311,0.00311,-0.04689,0.00311,-0.03689,-0.02689,-0.02689,0.00311,0.00311,0.00311,0.00311,-0.09689,-0.11689,-0.15689,0.00311,0.03311,-0.00689,-0.00689,-0.11689,-0.000136,-0.003328,-0.000897,-0.013412,-0.001061,0.005323,-0.007691,-0.053979,-0.135514,-0.519246,-0.12275,-0.12275,-0.019437,0.189495,0.153965,-0.026315,-0.016925,0.178396,0.12311,0.12311,0.118383,-0.000918,0.112748,0.097088,0.102112,0.102112,0.052658,0.041453,0.039101,0.031944,0.026491,0.030694,0.031402,-0.000891,-0.000984,-0.00095,-0.000923,-0.001163,-0.018727,-0.004682,0.015444
81,87,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00579,-0.0058,-0.0059,-0.00597,-0.00608,-0.00611,-0.00615,-0.00627,-0.00636,-0.00654,-0.00603,-0.00719,-0.00772,-0.0087,-0.00928,-0.01504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.00504,-0.01504,-0.00504,-0.01504,-0.01504,-0.00504,-0.00504,-0.00504,0.02496,0.00496,-0.00504,-0.00504,0.02496,-0.00504,-0.02504,-0.00504,-0.00504,0.00496,0.00496,0.00496,0.00496,-0.03504,-0.02504,0.01496,-0.00504,0.03496,-0.00504,-0.00504,-0.02504,-0.00662,-0.00819,0.00076,-0.00814,0.00218,0.01066,-0.01088,-0.09252,-0.2591,0.13835,0.17572,0.17572,-0.00699,0.20676,0.29588,0.18842,-0.00638,0.2088,0.25496,0.20496,0.19487,0.00076,0.18991,0.16836,0.18133,0.18133,0.0955,0.07907,0.07267,0.06011,0.05042,0.05805,0.05913,0.00076,0.00075,0.00076,0.00076,0.00074,-0.00682,-0.00852,0.03212
85,26,0.16012,0.13012,0.09012,0.19012,0.20012,0.21012,0.21012,0.21012,0.21012,0.21012,0.21012,0.21012,0.00012,0.21012,0.21012,0.20988,0.20988,0.20989,0.20983,0.20913,0.20956,0.2105,0.21286,0.21982,0.25803,0.308,-0.21828,-0.15517,-0.07121,-0.03149,0.02012,-0.01988,-0.01988,-0.18988,0.21012,0.21012,0.21012,0.21012,0.21012,0.21012,0.20012,0.20012,0.19012,0.12012,0.04012,0.02012,0.03012,0.03012,0.20012,0.20012,0.20012,0.01012,0.00012,0.01012,0.01012,0.01012,0.01012,0.01012,-0.00988,-0.01988,0.00012,0.00012,0.00012,0.00012,0.01012,0.01012,0.01012,0.01012,0.01012,0.01012,0.01012,0.01012,0.00608,0.00599,0,0.00386,0.00208,0.00309,0.00353,0.00346,0.00341,0.00344,0.00344,0.00344,-0.49941,0.00344,0.00344,0.00344,0.22964,0.00344,0.00012,0.00012,0.00344,0,0.00344,0.00344,0.00344,0.00344,0.00343,0.00344,0.00342,0.00341,0.00335,0.00343,0.00341,0,0,0,0,0,0.19815,0.00635,0.00344
86,84,0.033173,0.033173,0.003173,0.033173,0.003173,0.033173,0.033173,0.033173,0.033173,0.033173,0.033173,0.033173,0.003173,0.033173,0.033173,0.029545,0.029647,0.030602,0.031248,0.032297,0.032566,0.03291,0.03401,0.034781,0.03631,0.003925,0.041595,0.045761,0.052478,0.055946,0.063173,0.043173,0.043173,0.043173,0.043173,0.033173,0.033173,0.033173,0.033173,0.033173,0.033173,0.033173,0.043173,0.053173,0.063173,-0.016827,0.053173,0.053173,0.033173,0.033173,0.033173,0.263173,0.003173,-0.016827,0.003173,0.103173,-0.006827,0.003173,0.053173,0.053173,0.003173,0.003173,0.003173,0.003173,0.093173,0.143173,0.233173,-0.006827,0.053173,0.003173,0.003173,-0.056827,-0.004392,0.000885,0.005575,0.024285,0.008496,0.001244,0.002492,0.002454,0.005965,0.042296,0.270019,0.270019,0.040042,-0.071717,-0.130781,0.130031,0.03494,-0.067257,-0.026827,0.033173,0.030026,0.005626,0.021472,0.013963,0.008539,0.008539,0.005259,-0.020011,0.003932,0.003416,0.003371,0.003299,0.003454,0.00556,0.005797,0.00571,0.00564,0.00625,0.038604,0.003878,0.002019
87,86,0.00818,0.00818,-0.00182,0.00818,-0.00182,0.00818,-0.00182,0.00818,-0.00182,-0.00182,-0.00182,-0.00182,-0.01182,-0.00182,-0.00182,0.00249,0.00251,0.00269,0.00282,0.00303,0.00308,0.00315,0.00338,0.00354,0.00388,-0.00435,0.00514,0.00628,0.00856,0.01011,0.01818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,0.00818,-0.00182,0.02818,0.02818,0.00818,0.00818,0.00818,-0.20182,-0.00182,0.02818,0.01818,-0.01182,0.01818,-0.04182,0.00818,0.00818,-0.00182,-0.00182,-0.00182,-0.00182,-0.06182,-0.09182,-0.17182,0.00818,0.09818,0.00818,-0.00182,-0.01182,0.00515,0.0024,0.00066,0.00116,0.00169,0.00155,-0.00429,-0.02175,-0.00759,0.21002,0.25157,0.25157,0.00475,0.27831,-0.2618,0.23486,0.00358,0.2508,-0.12182,0.19818,0.15898,0.00066,0.1214,0.08068,0.05745,0.05745,0.02648,0.03222,0.01664,0.01159,0.00917,0.00958,0.01086,0.00066,0.00065,0.00065,0.00066,0.00063,0.0044,0.00412,-0.00224
84,88,0.063387,0.063387,0.003387,0.063387,0.003387,0.063387,0.053387,0.053387,0.053387,0.053387,0.053387,0.053387,0.003387,0.053387,0.053387,0.051036,0.051233,0.053077,0.054332,0.056377,0.056906,0.057582,0.05975,0.061279,0.064334,0.006381,0.075154,0.084018,0.099142,0.107551,0.123387,0.083387,0.083387,0.073387,0.073387,0.063387,0.063387,0.063387,0.063387,0.063387,0.063387,0.063387,0.073387,0.093387,0.123387,-0.016613,0.133387,0.133387,0.063387,0.063387,0.063387,0.583387,0.003387,-0.026613,0.003387,0.373387,-0.006613,-0.416613,0.103387,0.103387,0.003387,0.003387,0.003387,0.013387,0.223387,0.313387,0.513387,-0.006613,0.153387,0.003387,-0.006613,0.083387,-0.006349,0.001674,0.008013,0.040213,0.01419,0.005598,0.001457,-0.022792,-0.096589,-0.204508,-0.722688,-0.722688,0.071928,-0.043472,-0.201452,0.431826,0.061594,0.003556,0.023387,0.133387,0.114399,0.008122,0.097607,0.077122,0.070381,0.070381,0.038501,-0.026938,0.029332,0.024704,0.021769,0.023722,0.024418,0.007982,0.00848,0.008298,0.008152,0.009405,0.068978,0.006369,0.013613
90,88,0.023566,0.033566,0.003566,0.023566,0.003566,0.023566,0.023566,0.023566,0.023566,0.023566,0.023566,0.023566,0.003566,0.023566,0.023566,0.021685,0.021766,0.022523,0.023042,0.023892,0.024114,0.024397,0.025309,0.025956,0.027259,0.003688,0.031968,0.035927,0.042898,0.046894,0.053566,0.033566,0.033566,0.033566,0.033566,0.023566,0.023566,0.023566,0.023566,0.023566,0.023566,0.023566,0.033566,0.043566,0.053566,-0.026434,0.063566,0.063566,0.023566,0.023566,0.023566,-0.176434,0.003566,-0.006434,-0.026434,0.013566,0.003566,0.003566,0.043566,0.043566,0.003566,0.003566,0.003566,0.003566,0.003566,-0.036434,-0.146434,0.003566,-0.026434,0.003566,0.003566,-0.046434,0.011178,0.005168,0.003712,0.017887,0.006336,0.0006,0.003127,0.008895,0.012879,0.075,0.198419,0.198419,0.030549,-0.019108,0.072074,0.266747,0.026091,-0.017484,-0.036434,0.023566,0.014881,0.00376,0.007828,0.0048,-0.00279,-0.00279,-0.000319,0.04003,0.000199,0.000513,0.000956,0.000275,0.00041,0.003698,0.003921,0.003838,0.003773,0.004349,0.029263,0.003248,0.001223
89,24,-0.09404,-0.09404,-0.09404,-0.08404,0.00596,0.21596,0.21596,0.22596,0.21596,0.21596,0.21596,0.21596,0.00596,0.21596,0.21596,0.21702,0.21702,0.21704,0.2169,0.21568,0.2169,0.22006,0.23192,0.27154,-0.49815,-0.15796,-0.10422,-0.07489,-0.0359,-0.01745,0.00596,-0.07404,-0.07404,-0.09404,0.06596,0.18596,0.20596,0.20596,0.20596,0.20596,0.20596,0.20596,0.18596,0.10596,0.02596,0.01596,0.02596,0.02596,0.19596,0.20596,0.20596,0.00596,-0.00404,0.00596,0.00596,0.00596,0.00596,0.00596,-0.00404,-0.01404,-0.00404,-0.00404,-0.00404,-0.00404,0.00596,0.00596,0.00596,0.00596,0.00596,0.00596,0.00596,0.00596,0.00333,0.00328,1.00E-05,0.00215,0.00117,0.00172,0.00197,0.00192,0.00185,0.00191,0.00191,0.00191,-0.13437,0.00191,0.00191,0.00191,-0.69096,0.00191,0.00596,0.00596,0.00191,1.00E-05,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00191,0.00189,0.00186,0.00191,0.0019,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.19232,0.00348,0.00192
86,90,0.046086,0.046086,-0.003914,0.046086,-0.003914,0.046086,0.036086,0.036086,0.036086,0.036086,0.036086,0.036086,-0.023914,0.036086,0.036086,0.034358,0.034535,0.036217,0.037378,0.039304,0.039808,0.040457,0.042568,0.044085,0.047191,-0.006971,0.059047,0.06993,0.091593,0.105905,0.146086,0.076086,0.076086,0.066086,0.056086,0.046086,0.046086,0.046086,0.046086,0.046086,0.046086,0.046086,0.056086,0.086086,0.136086,0.026086,0.316086,0.296086,0.046086,0.046086,0.046086,0.846086,0.006086,0.076086,0.026086,0.906086,0.026086,-0.423914,0.106086,0.106086,0.006086,0.006086,0.006086,0.006086,0.696086,0.756086,0.836086,0.026086,0.656086,0.016086,-0.023914,-0.063914,0.020372,0.004156,0.009429,0.023229,0.012404,0.007077,-0.012453,-0.087524,-0.412356,-0.40645,-0.378118,-0.378118,0.055363,-0.704745,-0.305817,0.027715,0.044402,0.282924,0.026086,0.276086,0.242041,0.009448,0.210436,0.157956,0.149034,0.149034,0.073913,0.096995,0.051086,0.037681,0.030698,0.036414,0.037622,0.009424,0.009511,0.009479,0.009453,0.009684,0.052101,0.001533,0.011128
91,90,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.01019,-0.00019,-0.00019,0.00412,0.00409,0.00382,0.00362,0.00329,0.00321,0.00309,0.00273,0.00246,0.00191,-0.00041,-0.00021,-0.00215,-0.0059,-0.00827,-0.01019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.00019,-0.01019,0.00981,-0.02019,-0.02019,-0.00019,-0.00019,-0.00019,0.23981,0.00981,-0.03019,-0.02019,0.07981,-0.02019,-0.03019,-0.01019,-0.01019,0.00981,0.00981,0.00981,0.00981,0.01981,0.05981,0.17981,-0.01019,0.04981,-0.01019,-0.00019,-0.01019,-0.00707,-0.00782,0.00622,0.00551,0.00593,-0.00143,-0.00078,0.00562,-0.00906,0.20498,0.20247,0.20247,0.00045,0.21508,-0.16202,0.24081,0.00241,0.24376,-0.30019,0.24981,0.18333,0.00623,0.12412,0.06282,0.02066,0.02066,0.00485,-0.07726,-0.00218,-0.0054,-0.00517,-0.00723,-0.0058,0.00621,0.00627,0.00625,0.00623,0.00637,0.00103,-0.00943,-0.01642
